CHIC.3 VIAS SENS.TEMP.PALIO..,85444200,18,TRIBUTADO,0
CHIC.6 VIAS SENS.BORB.PEUGEOT,85444200,18,TRIBUTADO,0
CHIC.2 VIAS BUZINA/REG.VOLT.,85444200,18,TRIBUTADO,0
CHIC.2 VIAS CAMI.MB/VW/SCANIA,85444200,18,TRIBUTADO,0
CHIC.5 VIAS INJ/VAO MOTOR....,85444200,18,TRIBUTADO,0
CHIC.4 VIAS BUZI/LANT/INTERRU,85444200,18,TRIBUTADO,0
RADIADOR AGUA RMM376719661,87089100,0,ST,0
MAQUINA DE VIDRO ELETRICA DIANTEIRA SEM MOTOR VECTRA 1996/2004 4P LADO DIREITO R3364D,87082999,0,ST,0
PARAF FIX.AUTPART5X35 BOSCH VW FIAT C/10 C/10,73181500,0,ST,0
SUPORTE ESCOVAS P/ MOTOR DE PARTIDA,85119000,0.0,ST,0
BUCHA PART PASSAT GOL FIAT PARATI LD C,84833029,0,ST,0
REFLETOR SETA DIANTEIRA,85366100,18,TRIBUTADO,0
CHICOTE 02 VIAS FEMEA BAIONETA/ LANTERNA/ CEBOLINHA/ FREIOS,85444200,18,TRIBUTADO,0
GUARNICAO FLANGE COMB RENAULT,40169300,0,ST,0
ROL SUP COL DIR GOL/SANTANA/CAM VW,84828000,0,ST,0
SUPORTE ESCOSVAS P/ MOTOR DE PARTIDA VALEO,85119000,0,ST,0
ENGATE MACHO 7POLOS PLASTICO REDONDO,85366910,18,TRIBUTADO,0
LAMP LED 0069 12V BRANCO UN,85395200,0,ST,0
ENGATE FEMEA 7 POLOS REDONDO PLASTICO,85366910,0,ST,0
LAMPADA SUPER PINGAO 12V W16W,85392910,0,ST,0
REG VOLT PALIO/TEMPRA/PUNTO DENSO,90328911,0,ST,0
TRAVA BENDIX IND. PERKINS LEA C/20,73182200,0,ST,0
RESISTENCIA ELETROVENT FIAT PALIO TDS,85332110,18,TRIBUTADO,0
CABO COMANDO 2X1.00MM PP C/25MTS,85444900,0,ST,0
SUP ESC PART DW FIESTA CORSA CLASSIC,85119000,0,ST,0
LANTERNA DE PLACA LED BIVOLT C/ CABOS CR,85122022,0,ST,0
SUPORTE ESCOVA DO MOTOR DE PARTIDA,85119000,0,ST,0
INTERRUPTOR P/ VIDRO ELETRICO,85365090,0,ST,0
CONJUNTO RETIFICADOR MOD BOSCH,85044021,18,TRIBUTADO,0
RELE AUX 40A C/FUSIVEL ACOPLADO 30A,85364100,0,ST,0
ESPAGUETE CORRUGADO 4.5MM C/20MTS,39173229,0,ST,0
ESPAGUETE CORRUGADO 6.0MM C/20MTS,39173229,0,ST,0
ESPAGUETE CORRUGADO 8.0MM C/20MTS,39173229,0,ST,0
"PORTA FUSIVEL MAXXI 7,9 - FIO 2,5MM",85444200,18,TRIBUTADO,0
PORTA FUSIVEL LAMINA C/FIO 1.50MM,85444200,18,TRIBUTADO,0
TERMINAL PONTEIRA GRANDE,85365090,0,ST,0
ESPAGUETE TERMO RETRATIL 3.2MM 1MT,39173290,0,ST,0
ESPAGUETE TERMO RETRATIL 4.8MM 1MT,39173290,0,ST,0
ESPAGUETE TERMO RETRATIL 6.4MM 1MT,39173290,0,ST,0
ESPAGUETE TERMO RETRATIL 8.0MM 1MT,39173290,0,ST,0
CHAVE GERAL MBB BICUDO ALAVANCA 250A,85365090,0,ST,0
LANTERNA LAT LED BIVOLT 66MM C/ FIOS S/ SUPORTE CR,85122021,0,ST,0
DISJUNTOR TERMICO 30AMP C/SUP 12V,85362000,0,ST,0
TERMINAL MACHO ESPADAO C/TRAVA (PCT C/100),85369090,18,TRIBUTADO,0
CHAVE E INTERRUPTORES FAROL COM TRAVA SCANIA 1 E 2,85365090,0,ST,0
GARFO PARTDA PERKINS,85119000,0,ST,0
CAPA TERMINAL MACHO GRANDE (ESPADAO),85472090,0,ST,0
RELE AUX 12V 4T 40A UNIVERSAL,85364100,0,ST,0
RELE SETA 3 SAIDAS UNIV S/SUP,85364100,0,ST,0
RELE SETA UNIV 12V 3 SAIDAS,85364100,0,ST,0
RELE SETA 5T S/SUP 12V FORD,85364100,0,ST,0
RELE SETA UNO 4 SAIDAS 12V MINI,85364100,0,ST,0
PRESILHA PLASTICA 4.8MM X 400MM PRETA,39269090,0,ST,0
INT ALERTA MBB BICUDO 24V,85365090,0,ST,0
RELOGIO TEMPERATURA MBB CABO 5MTS 60MM,90261029,0,ST,0
GARRA BATERIA PEQUENA,85366990,18,TRIBUTADO,0
DIODO POSITIVO MOD WAPSA,85411019,18,TRIBUTADO,0
"TERMINAL ENC TRAVA INTERNA 6,3 MM (CENTO",85369090,18,TRIBUTADO,0
FUSIVEL LAMINA 10AMP - L10,85361000,0,ST,0
FUSIVEL LAMINA 15AMP - L15,85361000,0,ST,0
FUSIVEL LAMINA 20AMP - L20,85361000,0,ST,0
FUSIVEL LAMINA 30AMP - L30,85361000,0,ST,0
REP IND PART VW COMPLETO TDS BOS,85119000,0,ST,0
LUVA P/ TERMINAL POSITIVE/LUCK FEMEA,85472090,0,ST,0
FAROL AUX REDONDO PRETO 115MM H3,85122011,0,ST,0
FUSIVEL CINTA GOLF/AUDI 40 AMP,85361000,0,ST,0
FUSIVEL CINTA GOLF/AUDI 80 AMP,85361000,0,ST,0
FUSIVEL LAMINA 25AMP - L25,85361000,0,ST,0
MANCAL ALTERNADOR LADO DO COLETOR,84833090,0,ST,0
LANT 10 LEDS 110MM 24V AM RANDON,85122022,0,ST,0
LANT 10 LEDS 110MM 24V VM RANDON,85122022,0,ST,0
CONJ LANT RANDON 10 LEDS 24V C/TRIANG LD,85122022,0,ST,0
CHICOTE 04 VIAS FEMEA FLANGE DE COMBUSTIVEL,85444200,18,TRIBUTADO,0
SUP ESC PART PERKINS C/4ESCOVAS,85119000,0,ST,0
SUP ESC PART WAPSA ESC CURTA,85119000,0,ST,0
CILINDRO DE IGNICAO,87082999,0,ST,0
INTERRUPTOR TRANSFERENCIA FECHADO M12X1.5/M24X1 2T,85365090,0,ST,0
SOQUETE LUZ PILOTO PAINEL VERMELHO,87082914,0,ST,0
ROLAM TENSOR ALT GOL/PARATI 1.0 8/16V,84835010,0,ST,0
POLIA DESVIADORA DA CORREIA DO ALTERNADOR,84834090,0,ST,0
LAMPADA HALOGENA H5 12V 60/55W P45T,85392110,0,ST,0
SOQUETE LUZ PILOTO PAINEL AMBAR,87082914,0,ST,0
LAMPADA HALOGENA H27/2 12V 27W PGJ13 INCOLOR,85392110,0,ST,0
FITA TEXTIL 19X10MTS PRETA,59061000,18,TRIBUTADO,0
SOQUETE ISOLADO PAINEL MBB/SC/VOLVO,85366990,18,TRIBUTADO,0
CHAVE TIC TAC ON/OFF 80 WATS 2 TERMINAIS,85365090,0,ST,0
FITA S/COLA 30MTS,39191020,0,ST,0
RELOGIO TEMP MF CABO 1.85MTS 52MM,90261029,0,ST,0
"RELOGIO TEMPERATURA VALTRA CB 2,3MTS 52",90261029,0,ST,0
LANT LAT RETANGULAR AM,85122029,0,ST,0
INTERRUPTOR PRESSAO OLEO FECHADO M10X1 0.30BAR 1T,85365090,0,ST,0
HIGIENIZADOR ORBI-AIR CARRO NOVO,34029019,0,ST,0
INTERRUPTOR VIDRO SIMPLES DD LED AMBAR,85365090,0,ST,0
HIGIENIZADOR ORBI-AIR CLASSIC,34029090,0,ST,0
IMPULSOR BENDIX MOD BOSCH 9 DENTES,84834090,0,ST,0
FAROL AUX CITROEN/RENALUT/PEUGEOT,85122011,0,ST,0
TERMINAL FURO OLHAL 3/16,85369090,18,TRIBUTADO,0
"TERMINAL FURO OLHAL 1/4"" (PCT C/100)""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",85369090,18,TRIBUTADO,0
FUSIVEL LAMINA MINI 10AMP - LM10,85361000,0,ST,0
FUSIVEL LAMINA MINI 15AMP - LM15,85361000,0,ST,0
FUSIVEL LAMINA MAXI 30AMP - LX30,85361000,0,ST,0
BRACO LIMP CORSA TDS,85129000,0,ST,0
SUP ESC PART VW/FORD/FIAT/GM C/4 ESCOVAS,85119000,0,ST,0
LUVA DE TERMINAL ENCAIXE C/TRAVA,85472090,0,ST,0
CHICOTE 05 VIAS COM TERMINAIS CHAVE VIDRO,85444200,18,TRIBUTADO,0
INTERRUPTOR VIDRO DUPLO LE S/ LED,85365090,0,ST,0
TENSOR CORREIA ALT GM EQUINOX/S10/TRAILBLAZER,84835090,0,ST,0
ESPAGUETE TERMO RETRATIL 9.5MM 1MT,39173290,0,ST,0
ESPAGUETE TERMO RETRATIL 12.7MM 1MT,39173290,0,ST,0
FLANGE COMBUSTIVEL,84139190,0.0,ST,0
LANT TRAS CAM VW/FORD TRIC C/VIG,85122029,0,ST,0
LANTERNA TRASEIRA FIXA LE,85122023,0,ST,0
LENTE LANTERNA PS TRICOLOR LD/LE,85122022,0,ST,0
LANTERNA TRAS LE C/ VIGIA C/FIOS TRICOLOR,85122029,0,ST,0
LANT TRAS UNIV C/VIGIA TIPO MB AM/VM BIC,85122022,0,ST,0
LENTE DA LANT PL0606 AM,85129000,0,ST,0
SENSOR MAP GOL/PAR/POLO/CLAS/SAVEIRO ETE 7889,87089990,0,ST,0
SOQUETE SETA CORSA TDS/CONSTELLATION,85366990,18,TRIBUTADO,0
LANTERNA LAT LED BIVOLT 85MM C/ FIOS S/ SUPORTE AM,85122022,0,ST,0
CORR ALT MONZA KADETT S10 BLAZER ESPER,40103100,0,ST,0
INTERRUPTOR TRANSFERENCIA ABERTO M18X1.5 2T,85365090,0,ST,0
INTERRUPTOR TRANSFERENCIA FECHADO M18X1.5 2T,85365090,0,ST,0
FITA TEXTIL 19X20 MTS (PRETA),59061000,18,TRIBUTADO,0
ESPAGUETE CORRUGADO 10.0MM C/20MTS,39173229,0,ST,0
ESPAGUETE CORRUGADO 16.0MM C/20MTS,39173229,0,ST,0
BUZINA BI-BI GRANDE (TIPO BOSCH) 12V,85123000,0,ST,0
TERMINAL BATERIA SAPAO UNIVERSAL,85365090,0,ST,0
SENSOR NIVEL GOL GIV/GV FLEX,90261029,0,ST,0
BUCHA P/ MOTOR DE PARTIDA,84833029,0,ST,0
LANT DELIMIT FORD CAM VW/CARGO CR,85122022,0,ST,0
BOTAO PART UNIV PEQUENO,85365090,0,ST,0
SENSOR NIVEL COMBUSTIVEL,90261029,0.0,ST,0
KIT BUCHA DOBLO/STR/MONT/ZAF/MERIVA DELCO,84833029,0,ST,0
KIT BUCHA UNO VIVACE/PALIO 1.4 FIRE BOS,84833029,0,ST,0
KIT DE BUCHA P/ MOTOR DE PARTIDA,84833029,0,ST,0
SUPORTE LANT LAT,85129000,0,ST,0
LANTERNA PLACA,85122029,0,ST,0
LAMP PAINEL 12V 2.0W BAX8.5D VERDE CLARO,85392910,0,ST,0
CABO CHOQUE/IGN 7.00MM ROLO C/ 25MTS,85444900,0,ST,0
GUARNICAO FLANGE COMB FIAT/FORD/HONDA/VW,40169300,0,ST,0
PALHETA TRAS ESPECIFICA TOP 10,85129000,0,ST,0
FAROL FUSCA 77/96 CAM VW. CARCACA FERRO,85122011,0,ST,0
ARO FAROL CROMADO,85122022,0,ST,0
BRACO LIMP FUSCA 76/95 ENCAIXE,85129000,0,ST,0
LANTERNA TRAS FIXA SEM LADO,85122023,0,ST,0
LANTERNA DIANTEIRA DIRECIONAL AMBAR,85122022,0,ST,0
LENTE TRAS FUSCA FAFA LD / LE TRI,85129000,0,ST,0
INT FREIO VW BIPOLAR ETE 5821,85365090,0,ST,0
LANTERNA DIANT LE/LD,85122022,0,ST,0
KIT CHICOTE 03 VIAS MACHO,85444200,18,TRIBUTADO,0
"CHICOTE 12 VIAS MACHO 1,6MM ECONOSEAL",85444200,18,TRIBUTADO,0
RESISTENCIA ELETROVENT VW GOL 87> 3 TERM,85332900,18,TRIBUTADO,0
RESISTENCIA ELETROVENTILADOR,85332900,18.0,TRIBUTADO,0
FUSIVEL MICRO 10A 2 TEMINAIS,85361000,0,ST,0
CHICOTE REPARO LANTERNA 5VIAS,85444200,18,TRIBUTADO,0
SOQUETE 2 POLOS 1034 UNIVERSAL,85366990,18,TRIBUTADO,0
CORR ALT CLASSE A A190/ACD MEGANE 95/00,40103100,0,ST,0
RELE AUXILIAR DE PARTIDA MOD BOSCH 12V,85364100,0,ST,0
LANTERNA TRAS RE LE CR ACR,85122022,0,ST,0
LANTERNA TRAS RE LD CR ACR,85122022,0,ST,0
LANTERNA TRAS FREIO/PISCA VM/AM LE ACR,85122022,0,ST,0
LANTERNA TRAS FREIO/PISCA LD ACR,85122022,0,ST,0
SONDA LAMB PALIO/SIENA/LINE.11>,90271000,0,ST,0
"FLEX-2,50.MM.PR FIO 2,50 MM PRETO - CIAFUNDI",85444900,18,TRIBUTADO,0
"FLEX-1,50.MM.BR FIO 1,50 MM BRANCO - CIAFUNDI",85444900,18,TRIBUTADO,0
"FLEX-1,50.MM.PR FIO 1,50 MM PRETO - CIAFUNDI",85444900,18,TRIBUTADO,0
"FLEX-2,50.MM.VM FIO 2,50 MM VERMELHO - CIAFUNDI",85444900,18,TRIBUTADO,0
"FLEX-1,00.MM.PR FIO 1,00 MM PRETO - CIAFUNDI",85444900,18,TRIBUTADO,0
"FLEX-2,50.MM.MA FIO 2,50 MM MARRON - CIAFUNDI",85444900,18,TRIBUTADO,0
"FLEX-1,00.MM.VD FIO 1,00 MM VERDE - CIAFUNDI",85444900,18,TRIBUTADO,0
"FLEX-2,50.MM.CZ FIO 2,50 MM CINZA - CIAFUNDI",85444900,18,TRIBUTADO,0
"FLEX-1,00.MM.AZ FIO 1,00 MM AZUL - CIAFUNDI",85444900,18,TRIBUTADO,0
2.50-AM FIO/CABO 2.50MM AMARELO CIAFUNDI,85444900,18,TRIBUTADO,0
1.00-BR FIO/CABO 1.00MM BRANCO CIAFUNDI,85444900,18,TRIBUTADO,0
1.50.CZ FIO/CABO 1.50MM CINZA CIAFUNDI,85444900,18,TRIBUTADO,0
CONECTOR INJ/SENSOR TEMP BOSCH TDS,85444200,18,TRIBUTADO,0
SOQUETE P/FAROL LAMP H4/H5 PLASTICO,85444200,18,TRIBUTADO,0
SOQUETE FAROL H5/H4 S/FIO BASE NYLON,85444200,18,TRIBUTADO,0
BUZINA CARACOL 02 TERM 12V INDIVIDUAL,85123000,0,ST,0
GUARNICAO FLANGE COMBUSTIVEL 106MM X 7MM,40169300,0,ST,0
DIODO EXITACAO WAPSA FEIJAO,85411019,18,TRIBUTADO,0
ELETROBOMBA UNIV 12V ENT FINA 1 SAIDA 2TERM,84137090,18,TRIBUTADO,0
LANTERNA TRAS LED LE C/ VIGIA C/FIOS TRICOLOR,85122023,0,ST,0
RELE DE PARTIDA MOD VALEO 12V,85364100,0,ST,0
LANTERNA TRAS LED LD S/ VIGIA C/FIOS TRICOLOR,85122022,0,ST,0
CONVERSOR TENSAO 24>12V 350W 25A CONT 30A PICO,85044030,18,TRIBUTADO,0
PRESILHA PLASTICA 39CM PRETA,39269090,0,ST,0
ANEL AJUSTE ROLAMENTO 6003 ALT MARELLI (UNID),39269010,0,ST,0
ABRAC METAL P/FIXO CHIC. CHASSIS PCT 50,73261900,0,ST,0
POLIA TENSOR ALT SCANIA R124/T124/T124/K124/P124,84835010,0,ST,0
"ROLAMENTO ALT VEDACAO PLASTICA 35X16,9X10 FURO ESP",84821010,0,ST,0
PRESILHA PLASTICA 20CM PRETA,39269090,0,ST,0
LAMPADA D3S / D3R / D8S - LED,85392110,0,ST,0
SENSOR TEMPERATURA MONZA/KADET/CHEV/CORSA,90259090,18,TRIBUTADO,0
CABO DE IGNICAO,85443000,0,ST,0
FAROL CAM CARGO 91> LD,85122011,0,ST,0
FAROL CAM CARGO 91> LE,85122011,0,ST,0
SENSOR ROTACAO ASTRA VECTRA 2.0 16V 01>,85432000,18,TRIBUTADO,0
SOQUETE PAINEL,85366100,18,TRIBUTADO,0
RELE AUX C/SUP 70AMP 12V 4T 2 LARGO,85364100,0,ST,0
LAMPADA TORPEDO GRANDE 12V 10W T11X44,85392910,0,ST,0
LAMP TORPEDO PEQ 12V 5W T11X35 SV8.5,85392910,0,ST,0
"LAMP ESM PEQ 1,2W 24V CINZA B8,5D",85392990,0,ST,0
LAMP ESMAG GRANDE PAINEL 24V 3W,85392190,0,ST,0
LAMPADA PAINEL 53 24V 2W BA9S,85392990,0,ST,0
LAMPADA TORPEDO GRANDE 24V 10W,85392990,0,ST,0
LAMPADA TORPEDO PEQUENA 24V 5W T11X35 SV8.5,85392990,0,ST,0
REG PRESSAO PALIO/UNO/OMEGA/GOL/SANT 3.0,84811000,0,ST,0
REP ALT BOSCH K-1 W MOD - KIT,85119000,0,ST,0
REP ALT BOSCH 35/45/55A SAIDA POSITIV - KIT,85119000,0,ST,0
PARAF AUTOMATICO MBB (JF) 42X5MMM C/10 C/10,73181500,0,ST,0
ISOLADOR DA PONTE DE LIGACAO DO PERKINS C/2,40169300,0,ST,0
TRAVA DE DIRECAO FIAT C/COMUTADOR,83012000,0,ST,0
LAMPADA HALOGENA H11 12V 55W PGJ19-2 INCOLOR,85392110,0,ST,0
REGULADOR VOLTAGEM MOD BOSCH 12V,90328911,0,ST,0
BENDIX PART JF 10D CASE/CBT MAXION,84834090,0,ST,0
LAMPADA 1 POLO PY 21W 12V BAU15S AMBAR,85392910,0.0,ST,0
LAMPADA 1POLO 1056 24V 21W BAU15S AMBAR Y,85392990,0,ST,0
LENTE DA LANT GF163 BIC,85122022,0,ST,0
SENSOR ROTACAO GOLF/FOX/GOL GV TDS 1.6 08>,85432000,18,TRIBUTADO,0
LANTERNA PLACA C/SOQUETE,85122022,0,ST,0
CHAVE LUZ 3 POSICOES (TERMINAL ENCAIXE),85365090,0,ST,0
BOTAO PART DKV UNIV,85365090,0,ST,0
BUZINA CARACOL 12V 2T D85MM 110.5DB,85123000,0,ST,0
COMUTADOR DE IGNICAO 5 TERMINAIS C/ AVISO SONORO,85365090,0,ST,0
CHAVE SETA GOL PARATI SAVEIRO 95 ATE 99,85365090,0,ST,0
LANTERNA TRAS UNIVERSAL LED LD/LE,85122023,0,ST,0
INTERRUPTOR OLEO FECHADO M14X1.5 0.30BAR 1T,85365090,0,ST,0
CHICOTE 02 VIAS CEBOLAO RADIADOR,85444200,18,TRIBUTADO,0
ELETROVENTILADOR 7PAS 335MM S/DEFLETOR,84145990,0,ST,0
PIVO MBB CAM BICUDO SERIE L 88/96,85129000,0,ST,0
ELETROBOMBA UNIV 24V ENT FINA 1 SAIDA 2TERM,84137090,18,TRIBUTADO,0
RELE AUX 5T 40AMP UNIV,85364100,0,ST,0
PARAF FIX.TPA ALT(LIN 100 MOD)5X65 CL BO C/10 C/10,73181500,0,ST,0
TAMPA DE FIXACAO DO ROLAMENTO DO ALTERNADOR TG (COM PARAFUSOS),73182200,0,ST,0
ANEL AJUSTE ROLAMENTO 6203 (UNID),39269010,0,ST,0
ANEL AJUSTE ROLAMENTO 6202 VALEO,39269010,0,ST,0
LAMPADA HALOGENA H8 12V 35W PGJ19-1 INCOLOR,85392110,0,ST,0
LAMPADA HALOGENA HIR2 - 12V - 55W - C1 - INCOLOR,85392110,0,ST,0
CONECT 2 VIAS C/TERMINAL MACHO/FEMEA,85444200,18,TRIBUTADO,0
PALHETA LIMP CAM 24 PARAF,85129000,0,ST,0
FAROL DIANT C/LAMP BIODO JOHN DEERE,85122011,0,ST,0
LENTE DA LANT PL0514 AM,85129000,0,ST,0
CONECTOR INJ ELETRONICA 4 VIAS,85444200,18,TRIBUTADO,0
KIT FILTRO BICO INJET MAGNETI MARELLI MPFI,84099140,0,ST,0
KIT FILTRO BICO INJET MPFI,84099140,0,ST,0
REGULADOR VOLTAGEM MOD MAGNETIMARELLI 12V,90328911,0,ST,0
INT ALERTA MBB BICUDO 1620 24V,85365090,0,ST,0
INTERRUPTOR FREIO FECHADO M16X1.5 M27X1 2T,85365090,0,ST,0
CONECTOR REP INT LUZ VW,85444200,18,TRIBUTADO,0
CHICOTE REPARO 2VIAS FEMEA,85444200,18,TRIBUTADO,0
BLOCO FAROL VALMET RETANG S/VIGIA,85122011,0,ST,0
SIRENE ELETRONICA 6TOQUES 12V UNIV,85311090,0,ST,0
SIRENE ELETRONICA 6TONS 24V UNIV,85311090,0,ST,0
RELE SETA MBB 12V 10SAIDA NEGATIVO SOQ,85364100,0,ST,0
RELE PARADA MOTOR MBB CAM ONIBUS 2,85364100,0,ST,0
RELE SETA FIAT UNO 4 SAIDAS,85364100,0,ST,0
INT ALERTA MBB BICUDO 1620 12V,85365090,0,ST,0
SENSOR MAP CORSA/MONZA/KADETT/S10/VECTR,87089990,0,ST,0
CHAVE GERAL TIPO FACA MBB ONIBUS,85365090,0,ST,0
SUP ESC PART MBB >83 C/JF C/4ESCOVAS,85119000,0,ST,0
CHICOTE 03 VIAS C/TERMINAL MACHO/FEMEA,85444200,18,TRIBUTADO,0
CHICOTE 06 VIAS C/TERMINAL MACHO/FEMEA,85444200,18,TRIBUTADO,0
"INTERRUPTOR PRESSAO OLEO FECHADO 1/8""X28BSP 0.30BAR 1T""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",85365090,0,ST,0
SENSOR NIVEL PALIO/SIENA/PUNTO 07> FLEX,90261029,0,ST,0
SUP ESC PART BOSCH JF IMPORTADO,85119000,0,ST,0
LANT DELIMITADORA 70MM CR,85122021,0,ST,0
LANT LAT ONIBUS C/REFLETOR AM 371,85122029,0,ST,0
SOQUETE 2825 BLOCO OPTICO,85366100,18,TRIBUTADO,0
SOQUETE 1 POLO 1141/67 UNIVERSAL,85366990,18,TRIBUTADO,0
SENSOR HALL COMPLETO GOL 97> T,90318099,18,TRIBUTADO,0
BRACO LIMP ONIBUS CIFERAL,85129000,0,ST,0
BRACO LIMP MARCOPOLLO III (MBB 370/364 S,85129000,0,ST,0
BARRA LIMP MBB-3 LIMP CABINE ALTA,85129000,0,ST,0
BARRA LIMP CAM N-10/N-12,85129000,0,ST,0
LANTERNA LAT LED BIVOLT C/ FIOS S/ SUPORTE AM,85122022,0.0,ST,0
SOQUETE 1 POLO NYLON UNIVERSAL ADAPTACAO,85366990,18,TRIBUTADO,0
TOMADA CELULAR UNIV 12 /24 V,85366910,18,TRIBUTADO,0
PALHETA LIMP CAM 28 PARAF,85129000,0,ST,0
RELE AUX MINI 4T PRETO VW/FIAT/,85364100,0,ST,0
CORDAO LED BRANCO 24V 5 MTS,94054200,0,ST,0
CHAVE LIMP DT/TS + TEMP,85365090,0,ST,0
BOIA COMBUSTIVEL TUBO,90261029,0,ST,0
INTERRUPTOR ALAVANCA CROMADA 2POSICAO,85365090,0,ST,0
FAROL ONIBUS 145MM H4 C/VIGIA VIDRO,85122011,0,ST,0
FAROL ONIBUS 145MM H4 S/VIGIA VIDRO,85122011,0,ST,0
BOIA COMBUSTIVEL,84099190,0,ST,0
CONJUNTO RETIFICADOR MOD WAPSA,85044021,18,TRIBUTADO,0
REATOR ELETRON 24V,85041000,0,ST,0
SUP ESC PART VALEO PALIO/CELTA/CLIO,85119000,0,ST,0
SUP ESC PART UNO//STRADA FIRE/GOL,85119000,0,ST,0
VAL TERM,84818021,18,TRIBUTADO,0
PIVO MBB 3 LIMP CABINE ALTA CENTRAL,85129000,0,ST,0
CHAVE LUZ PUXAR 2PONTOS UNIV C/PARA,85365090,0,ST,0
SUPORTE ESCOVAS P/ ALTERNADOR,85119000,0,ST,0
SENSOR VELOCIDADE KOMBI 1.4 FLX 05> GOLF,85432000,18,TRIBUTADO,0
MANCAL ACIONAMENTO ALT BOSCH DMA125 X DME31,84833090,0,ST,0
PALHETA LIMP ESPECIFICA 22/18,85129000,0,ST,0
CHAVE DE SETA,85365090,0,ST,0
LANTERNA TRAS LD C/ CONECTOR S/ VIGIA,85122022,0,ST,0
LANTERNA TRAS LE C/ CONECTOR S/ VIGIA,85122022,0,ST,0
ANEL AJUSTE 6202 GOL GV/KOMBI/FOX BOSCH (UNID),39269010,0,ST,0
INTERRUPTOR DE TECLA 24V 2 POSICOES C/ UM INDICADOR DE UMA POSICAO C/ DOIS INDICADORES DO NIVEL DA O,85365090,0,ST,0
INTERRUPTOR GERAL DAS LUZES,85365090,0,ST,0
"CHICOTE 02 VIAS FEMEA 1,6MM SENSOR ROTACAO/ LANTERNA LUZ DE PLACA",85444200,18,TRIBUTADO,0
BENDIX PART JOHN DEERE 6600/6605/7505,84834090,0,ST,0
SUP ESC PART S10/SILVERADO LUCAS M93R,85119000,0,ST,0
CONJUNTO RETIFICADOR MOD DENSO,85044021,18,TRIBUTADO,0
CHAVE LUZ PUXAR 1PONTO UNIV C/PARAF,85365090,0,ST,0
CHAVE LUZ PUXAR 1PONTO UNIV C/TERMI,85365090,0,ST,0
CHAVE SETA MBB CABO LONGO S/LAMPEJO,85365090,0,ST,0
ANEL AJUSTE ROLAMENTO 6201 (UNID),39269010,0,ST,0
KIT LAMPADA LED H1 70W BIVOLT,85395200,0,ST,0
VAL TERM DOBLO/SIENA/IDEA/PALIO E-TORQ,84818021,18,TRIBUTADO,0
ELETROBOMBA UNIV 12V ENT FINA 1 SAIDA ETE 7877,84137090,18,TRIBUTADO,0
RELE MINI AUX SPIN/COBALT/CRUZE,85364100,0,ST,0
ARR FIBRA CALCO IND PERKINS C/50,39269010,0,ST,0
INTERRUPTOR FREIO ABERTO/FECHADO 4T,85365090,0,ST,0
TENSOR DA CORREIA DO ALTERNADOR,84834090,0,ST,0
POLIA DESVIADORA ALTERNADOR,84835010,0,ST,0
CHAVE DE LUZ C/ REOSTATO S/ LAMP,85365090,0,ST,0
FUSIVEL MINI SP 10A COROLLA/NEW CIVIC,85361000,0,ST,0
FUSIVEL MINI SP 15A COROLLA/NEW CIVIC,85361000,0,ST,0
FUSIVEL LAMINA MAXI 20AMP - LX20,85361000,0,ST,0
RELE TEMPORIZADOR LIMP PARAB. GOL/CORSA/F1000,85364100,0,ST,0
FITA ISOL 10MTS (IMPORTADA),39191020,0,ST,0
PLUG ALTERNADOR C/ TERMINAIS,85444200,18,TRIBUTADO,0
LANT TETO MB ATEGO LE / LD ACR CR,85122022,0,ST,0
REGULADOR VOLTAGEM MOD VALEO 12V,90328911,0,ST,0
INTERRUPTOR ALAVANCA CAMBIO ABERTO/FECHADO 4T,85365090,0,ST,0
ALTERNADOR MOD ISKRA 12V 120A S/POLIA,85115010,0,ST,0
FAROL DIANT UNIV PRETO H1 158MM,85122011,0,ST,0
TERMINAL ENCAIXE FEMEA GRANDE (CENTO),85369090,18,TRIBUTADO,0
LUVA ESPECIAL DE TERMINAL FEMEA GRANDE,85472090,0,ST,0
ROTOR ALT MOD BOSCH 12V 75A COL27.5 X CA88.8 X C156,85119000,0,ST,0
SENSOR TEMPERATURA AUDI/SEAT/VW 1.6/1.8,85364100,0,ST,0
CORDOALHA BAT 30CM ESTAN. PONT/ TERM,74130000,18,TRIBUTADO,0
FAROL PRINCIPAL SIMPLES CROMADO LD,85122011,0,ST,0
FAROL MBB/ONIBUS ALTO/BAIXO H5/69,85122011,0,ST,0
CORR ALT COURIER/FIESTA/TAURUS,40103300,0,ST,0
RELE TEMPORIZADOR FAROL ESTACIONAMENT,85364100,0,ST,0
SIRENE ELETRONICA RE 24V,85123000,0,ST,0
CHAVE PARTIDA 3 POSICOES 6T,85365090,0,ST,0
CHAVE LIMP DT + TEMP,85365090,0,ST,0
LAMPADA 2POLO PINGAO 12V 21W 6942 INCOLOR,85392910,0,ST,0
LANT DIANT MBB CARA PRETA D/E (GF179MC),85122022,0,ST,0
LENTE TRAS VOLVO FH TRIC,85129000,0,ST,0
CORR ALT SILVERADO 4.2 MWM C/AR,40103900,0,ST,0
CHICOTE 03 VIAS FEMEA SENSOR FASE/ BOBINA YR4/ LUZ FREIO/ SENSOR FLAUTA/OLEO,85444200,18,TRIBUTADO,0
